item_nbr,line,qty,owner,reception_nbr,doctype,created_date,closed,status,expected_date,provider_id,reception_type,file_path
711059,19,20,TIENDA-COPEC,TCPC-00030,Traslado,2024-04-11T09:04:41.083422,1,4,2024-04-11T09:04:41.458937,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711057,18,20,TIENDA-COPEC,TCPC-00030,Traslado,2024-04-11T09:04:41.083422,1,4,2024-04-11T09:04:41.458937,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711049,17,30,TIENDA-COPEC,TCPC-00030,Traslado,2024-04-11T09:04:41.083422,1,4,2024-04-11T09:04:41.458937,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
710775,16,40,TIENDA-COPEC,TCPC-00030,Traslado,2024-04-11T09:04:41.083422,1,4,2024-04-11T09:04:41.458937,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
710774,15,10,TIENDA-COPEC,TCPC-00030,Traslado,2024-04-11T09:04:41.083422,1,4,2024-04-11T09:04:41.458937,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
710518,14,36,TIENDA-COPEC,TCPC-00030,Traslado,2024-04-11T09:04:41.083422,1,4,2024-04-11T09:04:41.458937,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
710517,13,15,TIENDA-COPEC,TCPC-00030,Traslado,2024-04-11T09:04:41.083422,1,4,2024-04-11T09:04:41.458937,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
710517,12,0,TIENDA-COPEC,TCPC-00030,Traslado,2024-04-11T09:04:41.083422,1,4,2024-04-11T09:04:41.458937,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
710512,11,19,TIENDA-COPEC,TCPC-00030,Traslado,2024-04-11T09:04:41.083422,1,4,2024-04-11T09:04:41.458937,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
710506,10,20,TIENDA-COPEC,TCPC-00030,Traslado,2024-04-11T09:04:41.083422,1,4,2024-04-11T09:04:41.458937,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
709764,9,156,TIENDA-COPEC,TCPC-00030,Traslado,2024-04-11T09:04:41.083422,1,4,2024-04-11T09:04:41.458937,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
709762,8,156,TIENDA-COPEC,TCPC-00030,Traslado,2024-04-11T09:04:41.083422,1,4,2024-04-11T09:04:41.458937,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
709681,7,90,TIENDA-COPEC,TCPC-00030,Traslado,2024-04-11T09:04:41.083422,1,4,2024-04-11T09:04:41.458937,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
709678,6,60,TIENDA-COPEC,TCPC-00030,Traslado,2024-04-11T09:04:41.083422,1,4,2024-04-11T09:04:41.458937,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
709673,5,60,TIENDA-COPEC,TCPC-00030,Traslado,2024-04-11T09:04:41.083422,1,4,2024-04-11T09:04:41.458937,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
709511,4,12,TIENDA-COPEC,TCPC-00030,Traslado,2024-04-11T09:04:41.083422,1,4,2024-04-11T09:04:41.458937,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
708587,3,30,TIENDA-COPEC,TCPC-00030,Traslado,2024-04-11T09:04:41.083422,1,4,2024-04-11T09:04:41.458937,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
708292,2,0,TIENDA-COPEC,TCPC-00030,Traslado,2024-04-11T09:04:41.083422,1,4,2024-04-11T09:04:41.458937,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
706721,1,20,TIENDA-COPEC,TCPC-00030,Traslado,2024-04-11T09:04:41.083422,1,4,2024-04-11T09:04:41.458937,99520000-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
RXNECHMWP40,1,1,RENOX-RX,RMA-679781,LI,2024-04-11T09:09:26.993428,1,4,2024-04-11T09:09:27.005513,76.350.162-0,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
RXVERSBEIM39,1,1,RENOX-RX,RMA-677560,LI,2024-04-11T09:43:51.973759,1,4,2024-04-11T09:43:51.984938,76.350.162-0,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
RXGRAFWPM37,1,1,RENOX-RX,RMA-684704,LI,2024-04-11T09:59:53.151263,1,4,2024-04-11T09:59:53.164433,76.350.162-0,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
RXDAMOWPM35,1,1,RENOX-RX,RMA-680347,LI,2024-04-11T10:11:15.981964,1,4,2024-04-11T10:11:15.993488,76.350.162-0,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
7804679291584,2,624,GABRI,GABRI-00002,NAC,2024-04-11T10:12:15.717598,1,4,2024-04-11T10:12:15.736887,77223666-2,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
7804679291577,1,624,GABRI,GABRI-00002,NAC,2024-04-11T10:12:15.717598,1,4,2024-04-11T10:12:15.736887,77223666-2,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
RXCARUHWP41,1,1,RENOX-RX,RMA-687894,LI,2024-04-11T10:19:33.725733,1,4,2024-04-11T10:19:33.739901,76.350.162-0,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
MKDPWYRWV5-3,2,1,CENCOSUD,CNCO-00533,LI,2024-04-11T11:26:52.861701,1,4,2024-04-11T11:26:52.877677,81201000-19-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
MK7EZYAICA-3,1,1,CENCOSUD,CNCO-00533,LI,2024-04-11T11:26:52.861701,1,4,2024-04-11T11:26:52.877677,81201000-19-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471531538,23,15,APPIA-CHILE,SBS-00157,IMP,2024-04-11T11:28:24.196762,1,4,2024-04-11T11:28:24.241410,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471526879,22,15,APPIA-CHILE,SBS-00157,IMP,2024-04-11T11:28:24.196762,1,4,2024-04-11T11:28:24.241410,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471518089,21,1,APPIA-CHILE,SBS-00157,IMP,2024-04-11T11:28:24.196762,1,4,2024-04-11T11:28:24.241410,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471518003,20,1,APPIA-CHILE,SBS-00157,IMP,2024-04-11T11:28:24.196762,1,4,2024-04-11T11:28:24.241410,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471517846,19,1,APPIA-CHILE,SBS-00157,IMP,2024-04-11T11:28:24.196762,1,4,2024-04-11T11:28:24.241410,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471517761,18,1,APPIA-CHILE,SBS-00157,IMP,2024-04-11T11:28:24.196762,1,4,2024-04-11T11:28:24.241410,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471568831,17,10,APPIA-CHILE,SBS-00157,IMP,2024-04-11T11:28:24.196762,1,4,2024-04-11T11:28:24.241410,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471568824,16,5,APPIA-CHILE,SBS-00157,IMP,2024-04-11T11:28:24.196762,1,4,2024-04-11T11:28:24.241410,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471566233,15,10,APPIA-CHILE,SBS-00157,IMP,2024-04-11T11:28:24.196762,1,4,2024-04-11T11:28:24.241410,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471568800,14,5,APPIA-CHILE,SBS-00157,IMP,2024-04-11T11:28:24.196762,1,4,2024-04-11T11:28:24.241410,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471566271,13,10,APPIA-CHILE,SBS-00157,IMP,2024-04-11T11:28:24.196762,1,4,2024-04-11T11:28:24.241410,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471568794,12,15,APPIA-CHILE,SBS-00157,IMP,2024-04-11T11:28:24.196762,1,4,2024-04-11T11:28:24.241410,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471566325,11,5,APPIA-CHILE,SBS-00157,IMP,2024-04-11T11:28:24.196762,1,4,2024-04-11T11:28:24.241410,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471568787,10,15,APPIA-CHILE,SBS-00157,IMP,2024-04-11T11:28:24.196762,1,4,2024-04-11T11:28:24.241410,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471569203,9,15,APPIA-CHILE,SBS-00157,IMP,2024-04-11T11:28:24.196762,1,4,2024-04-11T11:28:24.241410,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471552199,8,20,APPIA-CHILE,SBS-00157,IMP,2024-04-11T11:28:24.196762,1,4,2024-04-11T11:28:24.241410,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471532955,7,75,APPIA-CHILE,SBS-00157,IMP,2024-04-11T11:28:24.196762,1,4,2024-04-11T11:28:24.241410,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471566684,6,45,APPIA-CHILE,SBS-00157,IMP,2024-04-11T11:28:24.196762,1,4,2024-04-11T11:28:24.241410,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471568107,5,45,APPIA-CHILE,SBS-00157,IMP,2024-04-11T11:28:24.196762,1,4,2024-04-11T11:28:24.241410,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471569777,4,10,APPIA-CHILE,SBS-00157,IMP,2024-04-11T11:28:24.196762,1,4,2024-04-11T11:28:24.241410,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471569647,3,10,APPIA-CHILE,SBS-00157,IMP,2024-04-11T11:28:24.196762,1,4,2024-04-11T11:28:24.241410,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781471589799,2,15,APPIA-CHILE,SBS-00157,IMP,2024-04-11T11:28:24.196762,1,4,2024-04-11T11:28:24.241410,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
9781849745246,1,10,APPIA-CHILE,SBS-00157,IMP,2024-04-11T11:28:24.196762,1,4,2024-04-11T11:28:24.241410,77.173.503-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
MK2S05VWOB-1,1,1,CENCOSUD,CNCO-00534,LI,2024-04-11T11:37:29.390953,1,4,2024-04-11T11:37:29.403749,81201000-19-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
MK2LD8SILO-1,1,1,CENCOSUD,CNCO-00535,LI,2024-04-11T11:48:40.831999,1,4,2024-04-11T11:48:40.843993,81201000-19-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
0000180,4,39,TIENDA-VERDE,TDVR-00130,LI,2024-04-11T12:10:30.180389,1,4,2024-04-11T12:10:30.197033,77459288-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
0000221,3,15,TIENDA-VERDE,TDVR-00130,LI,2024-04-11T12:10:30.180389,1,4,2024-04-11T12:10:30.197033,77459288-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
0000253,2,46,TIENDA-VERDE,TDVR-00130,LI,2024-04-11T12:10:30.180389,1,4,2024-04-11T12:10:30.197033,77459288-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
0000177,1,13,TIENDA-VERDE,TDVR-00130,LI,2024-04-11T12:10:30.180389,1,4,2024-04-11T12:10:30.197033,77459288-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
OMNIHACK_CL,4,19,NATURACOM,NTCM-00118,LI,2024-04-11T12:34:09.488726,1,4,2024-04-11T12:34:09.505528,77564115-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
GLADIATOR_20CAPS_CL,3,60,NATURACOM,NTCM-00118,LI,2024-04-11T12:34:09.488726,1,4,2024-04-11T12:34:09.505528,77564115-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
GLADIATOR_20CAPS_CL,2,31,NATURACOM,NTCM-00118,LI,2024-04-11T12:34:09.488726,1,4,2024-04-11T12:34:09.505528,77564115-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
PROSTABIOTIC,1,6,NATURACOM,NTCM-00118,LI,2024-04-11T12:34:09.488726,1,4,2024-04-11T12:34:09.505528,77564115-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
00-00000108,7,3,COLYNN,CLYN-00131,LI,2024-04-11T12:57:39.942663,1,4,2024-04-11T12:57:39.961436,77655209-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
00-00000110,6,15,COLYNN,CLYN-00131,LI,2024-04-11T12:57:39.942663,1,4,2024-04-11T12:57:39.961436,77655209-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
00-00000099,5,57,COLYNN,CLYN-00131,LI,2024-04-11T12:57:39.942663,1,4,2024-04-11T12:57:39.961436,77655209-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
00-00000109,4,2,COLYNN,CLYN-00131,LI,2024-04-11T12:57:39.942663,1,4,2024-04-11T12:57:39.961436,77655209-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
00-00000109,3,31,COLYNN,CLYN-00131,LI,2024-04-11T12:57:39.942663,1,4,2024-04-11T12:57:39.961436,77655209-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
BIOLICA2021,2,14,COLYNN,CLYN-00131,LI,2024-04-11T12:57:39.942663,1,4,2024-04-11T12:57:39.961436,77655209-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
BIOLICA2021,1,11,COLYNN,CLYN-00131,LI,2024-04-11T12:57:39.942663,1,4,2024-04-11T12:57:39.961436,77655209-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
MKHZ3XTAWV-4,6,0,SANTU,SANTU-00010,IMP,2024-04-11T13:42:28.189384,1,4,2024-04-11T13:42:28.207968,77711977-K,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
200239-1,5,500,SANTU,SANTU-00010,IMP,2024-04-11T13:42:28.189384,1,4,2024-04-11T13:42:28.207968,77711977-K,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
200546,4,600,SANTU,SANTU-00010,IMP,2024-04-11T13:42:28.189384,1,4,2024-04-11T13:42:28.207968,77711977-K,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
200543,3,640,SANTU,SANTU-00010,IMP,2024-04-11T13:42:28.189384,1,4,2024-04-11T13:42:28.207968,77711977-K,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
200234,2,600,SANTU,SANTU-00010,IMP,2024-04-11T13:42:28.189384,1,4,2024-04-11T13:42:28.207968,77711977-K,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
200233,1,600,SANTU,SANTU-00010,IMP,2024-04-11T13:42:28.189384,1,4,2024-04-11T13:42:28.207968,77711977-K,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713087,33,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713085,32,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713057,31,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713689,30,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712393,29,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713147,28,3,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713321,27,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713834,26,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714580,25,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712021,24,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711988,23,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711986,22,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711987,21,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711962,20,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711964,19,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711965,18,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714531,17,2,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712357,16,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713567,15,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711874,14,2,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711871,13,2,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711870,12,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712706,11,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713560,10,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713597,9,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714541,8,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714540,7,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714554,6,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
711652,5,2,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714509,4,3,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713573,3,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
713390,2,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
712087,1,1,TIENDA-COPEC,TCPC-00031,LI,2024-04-11T14:19:34.924303,1,4,2024-04-11T14:19:34.980645,99520000-88-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
SUMRIC005,1,2,INTECOMP,ITCP-00144,NAC,2024-04-11T14:56:14.436789,0,4,2024-04-11T14:56:14.450785,77.077.922-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
SUMLEX001,1,1,INTECOMP,ITCP-00145,NAC,2024-04-11T15:04:33.850457,0,4,2024-04-11T15:04:33.862618,77.077.922-7,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
0000177,4,0,TIENDA-VERDE,TDVR-00131,LI,2024-04-11T16:10:18.016979,1,4,2024-04-11T16:10:18.036534,77459288-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
0000180,3,3,TIENDA-VERDE,TDVR-00131,LI,2024-04-11T16:10:18.016979,1,4,2024-04-11T16:10:18.036534,77459288-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
0000221,2,16,TIENDA-VERDE,TDVR-00131,LI,2024-04-11T16:10:18.016979,1,4,2024-04-11T16:10:18.036534,77459288-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
0000253,1,24,TIENDA-VERDE,TDVR-00131,LI,2024-04-11T16:10:18.016979,1,4,2024-04-11T16:10:18.036534,77459288-1-8,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
MKKBKT8IM2-1,5,30,CENCOSUD,CNCOR-00086,NAC,2024-04-11T18:24:00.101141,1,4,2024-04-11T18:24:00.118934,81201000-k,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
MKIKOCCV34-1,4,25,CENCOSUD,CNCOR-00086,NAC,2024-04-11T18:24:00.101141,1,4,2024-04-11T18:24:00.118934,81201000-k,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
MK61Z5TXTC-1,3,30,CENCOSUD,CNCOR-00086,NAC,2024-04-11T18:24:00.101141,1,4,2024-04-11T18:24:00.118934,81201000-k,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
MKOB5RUN5B-1,2,20,CENCOSUD,CNCOR-00086,NAC,2024-04-11T18:24:00.101141,1,4,2024-04-11T18:24:00.118934,81201000-k,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
MKLTCS02YY-1,1,25,CENCOSUD,CNCOR-00086,NAC,2024-04-11T18:24:00.101141,1,4,2024-04-11T18:24:00.118934,81201000-k,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714590,22,60,TIENDA-COPEC,SCPC-00007,Cross-D,2024-04-12T08:53:38.585071,1,4,2024-04-12T08:53:38.627205,99520000-84-77,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714582,21,40,TIENDA-COPEC,SCPC-00007,Cross-D,2024-04-12T08:53:38.585071,1,4,2024-04-12T08:53:38.627205,99520000-84-77,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714581,20,20,TIENDA-COPEC,SCPC-00007,Cross-D,2024-04-12T08:53:38.585071,1,4,2024-04-12T08:53:38.627205,99520000-84-77,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714580,19,50,TIENDA-COPEC,SCPC-00007,Cross-D,2024-04-12T08:53:38.585071,1,4,2024-04-12T08:53:38.627205,99520000-84-77,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714579,18,60,TIENDA-COPEC,SCPC-00007,Cross-D,2024-04-12T08:53:38.585071,1,4,2024-04-12T08:53:38.627205,99520000-84-77,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714578,17,90,TIENDA-COPEC,SCPC-00007,Cross-D,2024-04-12T08:53:38.585071,1,4,2024-04-12T08:53:38.627205,99520000-84-77,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714577,16,40,TIENDA-COPEC,SCPC-00007,Cross-D,2024-04-12T08:53:38.585071,1,4,2024-04-12T08:53:38.627205,99520000-84-77,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714576,15,60,TIENDA-COPEC,SCPC-00007,Cross-D,2024-04-12T08:53:38.585071,1,4,2024-04-12T08:53:38.627205,99520000-84-77,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714575,14,40,TIENDA-COPEC,SCPC-00007,Cross-D,2024-04-12T08:53:38.585071,1,4,2024-04-12T08:53:38.627205,99520000-84-77,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
714574,13,70,TIENDA-COPEC,SCPC-00007,Cross-D,2024-04-12T08:53:38.585071,1,4,2024-04-12T08:53:38.627205,99520000-84-77,BATCH,C:/workspace/blue-attached/respaldoS3\18-00-07.csv
